id,priority,phase,area,title,description,acceptance_criteria,test_mcp,required_skills,required_mcp,review_initial_requirements,review_regression_requirements,dev_state,review_initial_state,review_regression_state,git_state,owner,refs,notes,spec_id,exp_id,run_id,remote_state,artifact_path,branch,commit_hash,next_action,updated_at
REMOTE-INPUTS-01,P0,prepare,remote_inputs,只读核验 AutoDL 正式输入,在独立 clean checkout 核验 branch/commit、Python/torch/ultralytics、VOC counts/hash、carrier manifest、surrogate hash、GPU 状态和 fresh roots。,代码绑定 GIT-SNAPSHOT commit；数据/标签/manifest/surrogate hashes 齐全；A0/A1/C0/M1 roots 不存在；秘密不写入仓库、CSV 或日志；无 GPU 时只记录 external blocker。,remote_cli,mission-csv-execute,,逐项核对实现与批准 Spec、活动参数链及证据一致,核对 MALC-off、CGR-off、no-EOT、历史 tausb_mask 回退与 claim boundary,已完成,已完成,已完成,未提交,codex,docs/research/specs/TAUSB-SIRC-MALC-CGR-MAP50-v2.md:193;research_workspace/workflow-config.json:1,"depends_on:GIT-SNAPSHOT-01;initial_read_only_audit:source/split/map missing;corrective_prep:authorized inputs placed only under /root/.local/share/tausb/TAUSB-SIRC-MALC-CGR-MAP50-v2;remote_worktree:/root/tausb-malc-wt-039c7fc;remote_head:93f49beeeb608c4ed5d78fd762a4f8d080b4590a;remote_dirty:0;legacy_dirty_preserved:2162;python:3.8.10;torch:2.0.0+cu118;ultralytics:8.4.33;python38_import:pass;victim_seed_entry_import:pass;voc:16551/4952;labels:16551;person_images:6095;surrogate_hash:8de8a0c78c6414ad0bf98052b3bc96c33d8e854a2a2a905d47c8195363975b89;source_count:8;source_hash:3a13b0f38b06006fd7f68ae03c7206b4b047d4b6129ee7357b05b966641d47af;split_hash:e2542517af00830147117582d69ff15a62fbeae1f8583bf0c9d01fbff120cae1;clean_manifest:absent;formal_root:fresh;semantic_and_c2lm_remote_rebuild:deferred to persistent formal initialization after no-card CPU SVD exceeded audit budget;gpu:RTX4090D,true,count1,24081MiB_free;gpu_processes:none;disk:25G_overlay_free,14G_data_free;formal_run:not_started",TAUSB-SIRC-MALC-CGR-MAP50-v2,TAUSB-SIRC-MALC-CGR-MAP50-S0,,completed,/root/tausb-sirc-runs/TAUSB-SIRC-MALC-CGR-MAP50-v2,codex/tausb-sirc-malc-cgr-map50-v2,93f49beeeb608c4ed5d78fd762a4f8d080b4590a,PRERUN-REVIEW-01,2026-08-09
PRERUN-REVIEW-01,P0,review,review,正式机制与 victim 运行前实现审查,用独立 review packet 审计参数链、回退、数据/hashes、A0/A1/C0/M1 命令、commit、fresh roots、tmux、门禁和恢复策略。,review.md 记录 pre_run_result=pass、decision=allow_run、pre_run_code_commit 和 gated_run；任何参数链、hash、回退、非覆盖或命令问题先插入修复行并重新审查。,manual,pre-run-implementation-review,,逐项核对实现与批准 Spec、活动参数链及证据一致,核对 MALC-off、CGR-off、no-EOT、历史 tausb_mask 回退与 claim boundary,已完成,已完成,已完成,未提交,codex,docs/research/specs/TAUSB-SIRC-MALC-CGR-MAP50-v2.md:253;AGENTS.md:1,"depends_on:REMOTE-INPUTS-01;hard_gate:REMOTE-MECHANISM-01,REMOTE-C0-01,REMOTE-M1-01;pre_run_code_commit:93f49beeeb608c4ed5d78fd762a4f8d080b4590a;review_fix:matched victim seed before YOLO initialization and explicit Ultralytics seed;validation:135 local tests passed and AutoDL Python3.8 import passed;implementation_audit:pass;pre_run_result:pass;decision:allow_run;gated_run:REMOTE-MECHANISM-01;conditional_gates:REMOTE-C0-01,REMOTE-M1-01 require passing mechanism report;cost_guard:shutdown on success or command failure,hang guard after 20 minutes no log growth plus idle GPU;formal_root:fresh",TAUSB-SIRC-MALC-CGR-MAP50-v2,TAUSB-SIRC-MALC-CGR-MAP50-S0,,not_applicable,,codex/tausb-sirc-malc-cgr-map50-v2,93f49beeeb608c4ed5d78fd762a4f8d080b4590a,REMOTE-MECHANISM-01,2026-08-09
HASH-PORTABILITY-01,P0,implement,provenance,修复跨平台语义载体协议哈希,将 v2 正式门禁从环境敏感的精确 FFT/SVD 浮点字节哈希改为显式 recipe-v1 源与参数协议哈希，同时保留历史 tensor-v1。,8 个源文件和解码张量一致；新哈希绑定 manifest、顺序、源 SHA 与冻结参数；历史回退不变；完整测试、Python3.8 和远端重算通过。,local_cli,karpathy-guidelines,,逐项核对实现与批准 Spec、活动参数链及证据一致,核对 MALC-off、CGR-off、no-EOT、历史 tausb_mask 回退与 claim boundary,已完成,已完成,已完成,已提交,codex,ue_project/ue_framework/methods/provenance_hash.py:1;issues/TAUSB-SIRC-MALC-CGR-MAP50-v2.review.md:1,depends_on:REMOTE-MECHANISM-01 failed attempt;root_cause:exact float bytes were not portable;corrective_commit:a7df8684b0c8ccb767df9712c7bc88a4fde29321;local_validation:139 passed;remote_python38:pass;remote_recipe_hashes:pass;claim:no mechanism or UE effect evidence,TAUSB-SIRC-MALC-CGR-MAP50-v2,TAUSB-SIRC-MALC-CGR-MAP50-S0,,not_applicable,,codex/tausb-sirc-malc-cgr-map50-v2,a7df8684b0c8ccb767df9712c7bc88a4fde29321,PRERUN-REVIEW-04,2026-08-10
PRERUN-REVIEW-04,P0,review,review,可移植哈希修复的部署后 pre-run 审查,复核修复提交、远端 clean checkout、Python3.8、正式哈希、wrapper、输入与 fresh root，并裁决 GPU 运行门禁。,只有 exact commit、dirty=0、活动导入和哈希通过、wrapper 绑定且 CUDA 可用时才 allow_run；否则 do_not_run。,manual,pre-run-implementation-review,,逐项核对实现与批准 Spec、活动参数链及证据一致,核对 MALC-off、CGR-off、no-EOT、历史 tausb_mask 回退与 claim boundary,已完成,已完成,已完成,已提交,codex,issues/TAUSB-SIRC-MALC-CGR-MAP50-v2.review.md:1;AGENTS.md:1,depends_on:HASH-PORTABILITY-01;pre_run_code_commit:a7df8684b0c8ccb767df9712c7bc88a4fde29321;remote_head:a7df8684b0c8ccb767df9712c7bc88a4fde29321;remote_dirty:0;python:3.8.10;torch:2.0.0+cu118;active_imports:pass;recipe_hashes:pass;wrapper_bash_n:pass;wrapper_sha256:430e80e02288bc8adc7b31e15c2ef5913784f57b8d711335803a0a32d68c4415;formal_root:absent;input_paths:present;pre_run_result:blocked;decision:do_not_run;blocker:CUDA unavailable in no-card mode;instance:shutdown,TAUSB-SIRC-MALC-CGR-MAP50-v2,TAUSB-SIRC-MALC-CGR-MAP50-S0,,blocked,,codex/tausb-sirc-malc-cgr-map50-v2,a7df8684b0c8ccb767df9712c7bc88a4fde29321,enable AutoDL GPU and repeat runtime pre-run review before REMOTE-MECHANISM-01,2026-08-10
PRERUN-REVIEW-05,P0,review,review,GPU 模式最终运行门禁审查,在 GPU 模式复核精确提交、clean checkout、CUDA、空闲 GPU、wrapper、fresh root 与 tmux，并裁决正式 mechanism 运行。,exact commit、dirty=0、CUDA true 且单卡空闲、wrapper 哈希/语法通过、formal root 和 session 均不存在时记录 pass/allow_run。,manual,pre-run-implementation-review,,逐项核对实现与批准 Spec、活动参数链及证据一致,核对 MALC-off、CGR-off、no-EOT、历史 tausb_mask 回退与 claim boundary,已完成,已完成,已完成,已提交,codex,issues/TAUSB-SIRC-MALC-CGR-MAP50-v2.review.md:1;AGENTS.md:1,depends_on:PRERUN-REVIEW-04;pre_run_code_commit:a7df8684b0c8ccb767df9712c7bc88a4fde29321;remote_head:a7df8684b0c8ccb767df9712c7bc88a4fde29321;remote_dirty:0;python:/root/miniconda3/bin/python;cuda:true;cuda_count:1;gpu:NVIDIA GeForce RTX 4090 D;gpu_memory_mib:24564;gpu_used_mib:0;gpu_util_percent:0;gpu_processes:none;wrapper_bash_n:pass;wrapper_sha256:430e80e02288bc8adc7b31e15c2ef5913784f57b8d711335803a0a32d68c4415;formal_root:absent;tmux:absent;disk_root_free:25G;pre_run_result:pass;decision:allow_run;gated_run:REMOTE-MECHANISM-01;cost_guard:mandatory auto shutdown on completion/failure plus 20-minute idle-hang guard,TAUSB-SIRC-MALC-CGR-MAP50-v2,TAUSB-SIRC-MALC-CGR-MAP50-S0,,not_applicable,,codex/tausb-sirc-malc-cgr-map50-v2,a7df8684b0c8ccb767df9712c7bc88a4fde29321,REMOTE-MECHANISM-01,2026-08-10
OOM-GRAPH-LIFETIME-01,P0,implement,memory,修复机制 held-out 计算图生命周期 OOM,将 held-out MALC 记录复制为 CPU 脱图诊断，并使 CGR 非线性回溯候选约束前向在 no-grad 下执行，避免 A0 计算图跨 A1 保留。,不改 batch/steps/split/loss/CGR 数学定义；候选前向 grad disabled；记录无 grad_fn 且位于 CPU；完整回归、Python3.8 和远端导入通过。,local_cli,karpathy-guidelines,,逐项核对实现与批准 Spec、活动参数链及证据一致,核对 MALC-off、CGR-off、no-EOT、历史 tausb_mask 回退与 claim boundary,已完成,已完成,已完成,已提交,codex,ue_project/ue_framework/methods/sirc_malc_mechanism.py:1;ue_project/ue_framework/methods/malc_mechanism.py:1;ue_project/tests/test_sirc_malc_mechanism_memory.py:1,"depends_on:REMOTE-MECHANISM-01 second launch;failure_stage:optimize_A1 heldout CGR backtracking;remote_error:CUDA OOM with 22.66GiB allocated and 14.69MiB free;A0_evidence:40 optimization steps and 24 heldout batches completed;root_cause:A0 heldout retained MALCResult loss graphs and outer heldout survived into A1, while candidate margin evaluation built an unnecessary second graph;fix:CPU detached MALC diagnostics plus no-grad candidate observation plus explicit reference release;code_commit:fcf26cc24dc7e6943234cc3cdf7943fd957cb6cc;focused_validation:15 passed;full_validation:141 passed;python38_ast:pass;remote_python38_import:pass;claim:no mechanism or UE effectiveness evidence",TAUSB-SIRC-MALC-CGR-MAP50-v2,TAUSB-SIRC-MALC-CGR-MAP50-S0,,completed,,codex/tausb-sirc-malc-cgr-map50-v2,fcf26cc24dc7e6943234cc3cdf7943fd957cb6cc,PRERUN-REVIEW-06,2026-08-10
PRERUN-REVIEW-06,P0,review,review,OOM 修复部署后的无卡 pre-run 审查,复核修复根因、远端精确提交、Python3.8、旧证据归档、新 wrapper 与 fresh root，并等待 GPU runtime 门禁。,代码/环境/输入/wrapper/fresh root 通过；无卡模式只能记录 blocked/do_not_run，GPU 可用后必须新增 runtime pass/allow_run。,manual,pre-run-implementation-review,,逐项核对实现与批准 Spec、活动参数链及证据一致,核对 MALC-off、CGR-off、no-EOT、历史 tausb_mask 回退与 claim boundary,已完成,已完成,已完成,已提交,codex,issues/TAUSB-SIRC-MALC-CGR-MAP50-v2.review.md:1;AGENTS.md:1,depends_on:OOM-GRAPH-LIFETIME-01;pre_run_code_commit:fcf26cc24dc7e6943234cc3cdf7943fd957cb6cc;remote_head:fcf26cc24dc7e6943234cc3cdf7943fd957cb6cc;remote_dirty:0;bundle_sha256:afa59e94f3b5249882a15d9b463af3db6b74a96e898c534516880d16b681ee50;python:3.8.10;remote_compile_import:pass;old_failure_archive:/root/tausb-sirc-runs/TAUSB-SIRC-MALC-CGR-MAP50-v2-failed-20260810-oom-a7df868;formal_root:absent;wrapper:/root/autodl-tmp/tausb-malc-v2-formal-cost-guard-fcf26cc.sh;wrapper_bash_n:pass;wrapper_sha256:1a7a50aff158033cad7acdda9d8377e9e5a757a289772440ffad65aaabb3026b;cost_guard:completion/failure shutdown plus 20-minute idle-hang guard;pre_run_result:blocked;decision:do_not_run;blocker:CUDA unavailable in no-card mode,TAUSB-SIRC-MALC-CGR-MAP50-v2,TAUSB-SIRC-MALC-CGR-MAP50-S0,,blocked,,codex/tausb-sirc-malc-cgr-map50-v2,fcf26cc24dc7e6943234cc3cdf7943fd957cb6cc,enable AutoDL GPU and repeat runtime pre-run review before REMOTE-MECHANISM-01,2026-08-10
PRERUN-REVIEW-07,P0,review,review,OOM 修复后的 GPU runtime 最终门禁,在 GPU 模式复核精确修复提交、clean checkout、CUDA、空闲 GPU、新 wrapper、旧证据归档、fresh root 与 tmux。,exact fcf26cc、dirty=0、单卡空闲、wrapper 哈希/语法通过、归档存在且 formal root/session 不存在时记录 pass/allow_run。,manual,pre-run-implementation-review,,逐项核对实现与批准 Spec、活动参数链及证据一致,核对 MALC-off、CGR-off、no-EOT、历史 tausb_mask 回退与 claim boundary,已完成,已完成,已完成,已提交,codex,issues/TAUSB-SIRC-MALC-CGR-MAP50-v2.review.md:1;AGENTS.md:1,depends_on:PRERUN-REVIEW-06;pre_run_code_commit:fcf26cc24dc7e6943234cc3cdf7943fd957cb6cc;remote_head:fcf26cc24dc7e6943234cc3cdf7943fd957cb6cc;remote_dirty:0;cuda:true;cuda_count:1;gpu:NVIDIA GeForce RTX 4090 D;gpu_memory_mib:24564;gpu_used_mib:0;gpu_util_percent:0;gpu_processes:none;wrapper_bash_n:pass;wrapper_sha256:1a7a50aff158033cad7acdda9d8377e9e5a757a289772440ffad65aaabb3026b;oom_archive:present;formal_root:absent;tmux:absent;disk_root_free:25G;pre_run_result:pass;decision:allow_run;gated_run:REMOTE-MECHANISM-01;cost_guard:mandatory shutdown on completion/failure plus 20-minute idle-hang guard,TAUSB-SIRC-MALC-CGR-MAP50-v2,TAUSB-SIRC-MALC-CGR-MAP50-S0,,not_applicable,,codex/tausb-sirc-malc-cgr-map50-v2,fcf26cc24dc7e6943234cc3cdf7943fd957cb6cc,REMOTE-MECHANISM-01,2026-08-10
REMOTE-MECHANISM-01,P0,remote,experiment,运行 A0/A1 机制门禁,在持久 tmux session 用冻结代码运行匹配 A0/A1，并在固定 held-out split 生成 MALC/CGR mechanism diagnostics。,绑定 pre_run_code_commit；首进度、finite loss、GPU process、status/log/root 通过；A0/A1 仅 MALC 开关不同；held-out 无回写；指标齐全且停止信号保留证据。,remote_cli,autodl-remote-run-snippet,,逐项核对实现与批准 Spec、活动参数链及证据一致,核对 MALC-off、CGR-off、no-EOT、历史 tausb_mask 回退与 claim boundary,已完成,已完成,已完成,未提交,codex,docs/research/specs/TAUSB-SIRC-MALC-CGR-MAP50-v2.md:162;docs/research/specs/TAUSB-SIRC-MALC-CGR-MAP50-v2.md:204;AGENTS.md:1,gated_by:PRERUN-REVIEW-07;failed_run_commit:93f49beeeb608c4ed5d78fd762a4f8d080b4590a;launch_utc:2026-08-09T15:06:34Z;first_marker:mechanism matched_A0_A1_gate;cost_guard:auto shutdown operated;formal_boundary:no C0/M1 started;root_cause:exact float tensor hash changed across torch/platform while source bytes and decoded RGB matched;corrective_commit:a7df8684b0c8ccb767df9712c7bc88a4fde29321;fix:recipe-v1 binds verified source provenance and frozen parameters; tensor-v1 remains the legacy default;local_validation:139 passed; Python3.8 AST pass; formal recipe hashes re-derived;semantic_hash:0b8a94efc55155bea20a1ec799bfac14c8a6f11fd6530538f3e0437b37c0dd4b;c2lm_hash:8350c0a608150839c98a8dad8db862d0c9dfaeca4714f05d1714afac0f30cfa5;new_local_wrapper_sha256:430e80e02288bc8adc7b31e15c2ef5913784f57b8d711335803a0a32d68c4415;remote_deploy:head a7df868 dirty0;remote_python38:active imports and recipe hashes pass;remote_audit_sha256:b510736a0e87a0ddb325041cdce3b195a020b804457a1ea484d28d604b52db3a;wrapper:bash-n pass and commit binding pass;formal_root:absent;pre_run_review_04:blocked only because CUDA is unavailable in no-card mode;pre_run_review_05:pass allow_run on one idle RTX 4090 D;second_launch:tmux launch command returned success after PRERUN-REVIEW-05;second_guard_status:failed mechanism at 2026-08-10T02:59:57Z;second_failure:optimize_A1 heldout CGR backtracking CUDA OOM; 22.66GiB allocated; 14.69MiB free;A0_completed:40 optimization steps and 24 heldout batches;root_cause:A0 heldout retained autograd MALCResult records across A1 and candidate margins built unnecessary graphs;corrective_commit:fcf26cc24dc7e6943234cc3cdf7943fd957cb6cc;corrective_validation:15 focused and 141 full tests pass; Python3.8 AST and remote import pass;failed_artifact_archive:/root/tausb-sirc-runs/TAUSB-SIRC-MALC-CGR-MAP50-v2-failed-20260810-oom-a7df868;new_wrapper_sha256:1a7a50aff158033cad7acdda9d8377e9e5a757a289772440ffad65aaabb3026b;formal_root:absent;pre_run_review_07:pass allow_run on one idle RTX 4090 D;third_launch_utc:2026-08-10T04:34:52Z;third_first_health:tmux alive guard running mechanism;third_gpu_health:PID 1225; 14442MiB process memory; status running optimize_A1; TAL tensors finite;third_post_health:SSH refused and shutdown confirmed before final status retrieval;third_outcome:evidence_pending; may be mechanism gate stop or runtime failure; no inference until no-card retrieval;final_classification:scientific_gate_fail_not_runtime_failure;mechanism_status:stopped mechanism_gate;A0:40 optimization steps and 24 heldout batches;A1:40 optimization steps and 24 heldout batches;mechanism_pass:false;allow_fresh_victim:false;frozen_carrier_state:absent;guard:failed mechanism_gate_check after intentional wrapper assertion; shutdown requested;artifact_pull:10 of 10 required mechanism JSON present; missing_required empty; SHA256 recorded;control_hashes:guard d023acb7c06eb7b1f0bb67381b2b200003810bd56dda8a9725906c823fa9725d; log cfb3496724e9247019bbceca30290b834b13fe31d11596402a3e0c4c9e6f0970;cost_closure:no-card shutdown returned success; confirmation SSH refused; no further remote run launched,TAUSB-SIRC-MALC-CGR-MAP50-v2,TAUSB-SIRC-MALC-CGR-MAP50-S0,mechanism-seed0,completed,/root/tausb-sirc-runs/TAUSB-SIRC-MALC-CGR-MAP50-v2/mechanism,codex/tausb-sirc-malc-cgr-map50-v2,fcf26cc24dc7e6943234cc3cdf7943fd957cb6cc,MECHANISM-GATE-01,2026-08-10
MECHANISM-GATE-01,P0,analyze,mechanism,裁决 A0/A1 机制门禁,按冻结阈值审计 direction、magnitude、coverage、floor、scale validity、leakage 和 CGR retention，决定是否允许 fresh-victim。,每项 Success/Failure 独立给出 PASS/FAIL 和 artifact；失败时 M1 保持禁止并形成最小下一步；通过时记录 allow_fresh_victim=true；不把机制证据包装成 UE 效果。,manual,karpathy-guidelines,,逐项核对实现与批准 Spec、活动参数链及证据一致,核对 MALC-off、CGR-off、no-EOT、历史 tausb_mask 回退与 claim boundary,已完成,已完成,已完成,未提交,codex,docs/research/specs/TAUSB-SIRC-MALC-CGR-MAP50-v2.md:214;issues/TAUSB-SIRC-MALC-CGR-MAP50-v2.review.md:1,depends_on:REMOTE-MECHANISM-01 completed;decision:FAIL;allow_fresh_victim:false;cosine_median:A0 0.137720; A1 0.142559; gain 0.004839 below 0.10;cosine_q25:A1 -0.047634 not positive;log_energy_mad:A0 0.521054; A1 0.519136; ratio 0.99632 above 0.90;coverage:0.996212 pass;zero_norm:0 pass;floor_pass:0.970651 pass;scale_validity:2 of 3 pass;cgr:row_dot 2.09e-7; retention 0.969713; repair_skip 0.083333 pass;leakage:no non-target-target or box energy failure;key:MALC-on and MALC-off carrier trajectories are nearly indistinguishable;next:calibration-only gradient-geometry audit; do not rerun C0 or M1,TAUSB-SIRC-MALC-CGR-MAP50-v2,TAUSB-SIRC-MALC-CGR-MAP50-S0,,not_applicable,research_workspace/experiments/TAUSB-SIRC-MALC-CGR-MAP50-S0/analysis/mechanism_gate.md,codex/tausb-sirc-malc-cgr-map50-v2,fcf26cc24dc7e6943234cc3cdf7943fd957cb6cc,ARTIFACT-PULL-01,2026-08-10
REMOTE-C0-01,P0,remote,experiment,运行 clean C0 fresh victim,通过机制门禁后，在持久 tmux session 按冻结协议训练 clean C0 YOLOv8n victim，并在原始 clean VOC val 评估。,绑定 pre_run_code_commit；seed0/200 epochs/imgsz640/batch36/SGD；首进度、finite loss、GPU/status/log/root 通过；训练评估完成且 metrics 含 VOC20 AP50。,remote_cli,autodl-remote-run-snippet,,逐项核对实现与批准 Spec、活动参数链及证据一致,核对 MALC-off、CGR-off、no-EOT、历史 tausb_mask 回退与 claim boundary,已完成,已完成,已完成,未提交,codex,docs/research/specs/TAUSB-SIRC-MALC-CGR-MAP50-v2.md:172;docs/research/specs/TAUSB-SIRC-MALC-CGR-MAP50-v2.md:193;AGENTS.md:1,"gated_by:PRERUN-REVIEW-01,MECHANISM-GATE-01;destructive_check:fresh root;controlled_stop:MECHANISM-GATE-01 failed;not_started:no frozen A1 carrier and allow_fresh_victim=false;claim:no AP50 evidence",TAUSB-SIRC-MALC-CGR-MAP50-v2,TAUSB-SIRC-MALC-CGR-MAP50-S0,C0-seed0,blocked,/root/tausb-sirc-runs/TAUSB-SIRC-MALC-CGR-MAP50-v2/artifacts/sirc_malc_cgr/steps40/seed0_C0,codex/tausb-sirc-malc-cgr-map50-v2,fcf26cc24dc7e6943234cc3cdf7943fd957cb6cc,no run authorized; follow-up Spec required,2026-08-10
REMOTE-M1-01,P0,remote,experiment,生成 M1 数据并运行 fresh victim,用通过机制门禁的 A1 carrier materialize 6095 张含 person 图像，再从头训练独立 M1 victim 并在同一 clean VOC val 评估。,绑定 pre_run_code_commit；poisoned_count=6095、Linf/support/MALC/CGR gates 满足；首进度、finite loss、GPU/status/log 通过；fresh victim metrics 含 VOC20 AP50。,remote_cli,autodl-remote-run-snippet,,逐项核对实现与批准 Spec、活动参数链及证据一致,核对 MALC-off、CGR-off、no-EOT、历史 tausb_mask 回退与 claim boundary,已完成,已完成,已完成,未提交,codex,docs/research/specs/TAUSB-SIRC-MALC-CGR-MAP50-v2.md:172;docs/research/specs/TAUSB-SIRC-MALC-CGR-MAP50-v2.md:204;AGENTS.md:1,"gated_by:PRERUN-REVIEW-01,MECHANISM-GATE-01;depends_on:REMOTE-C0-01;destructive_check:fresh root;controlled_stop:MECHANISM-GATE-01 failed;not_started:no frozen A1 carrier and allow_fresh_victim=false;claim:no AP50 evidence",TAUSB-SIRC-MALC-CGR-MAP50-v2,TAUSB-SIRC-MALC-CGR-MAP50-S0,M1-seed0,blocked,/root/tausb-sirc-runs/TAUSB-SIRC-MALC-CGR-MAP50-v2/artifacts/sirc_malc_cgr/steps40/seed0_M1,codex/tausb-sirc-malc-cgr-map50-v2,fcf26cc24dc7e6943234cc3cdf7943fd957cb6cc,no run authorized; follow-up Spec required,2026-08-10
ARTIFACT-PULL-01,P0,remote,artifacts,拉回并校验机制与 C0/M1 最小证据集,按 manifest 拉回 A0/A1/C0/M1 status、resolved config、metrics、hash、必要日志和 MALC/CGR diagnostics，禁止覆盖既有 ExpID。,remote_artifacts 含可审计最小证据；manifest/checksum 完整；缺失项标 validation_gap；不拉数据集、大权重、秘密或无关 artifacts。,local_and_remote_cli,autodl-remote-pull-manifest,,逐项核对实现与批准 Spec、活动参数链及证据一致,核对 MALC-off、CGR-off、no-EOT、历史 tausb_mask 回退与 claim boundary,已完成,已完成,已完成,未提交,codex,docs/research/specs/TAUSB-SIRC-MALC-CGR-MAP50-v2.md:264;AGENTS.md:1,conditional_scope:mechanism only because C0/M1 were stopped by gate;manifest:pull-manifest.json;selected:10;transferred:10;missing_required:0;checksums:transfer-report.json;control_log_and_guard:exact files pulled and hashed;no datasets weights secrets or unrelated artifacts,TAUSB-SIRC-MALC-CGR-MAP50-v2,TAUSB-SIRC-MALC-CGR-MAP50-S0,,completed,research_workspace/experiments/TAUSB-SIRC-MALC-CGR-MAP50-S0/remote_artifacts,codex/tausb-sirc-malc-cgr-map50-v2,fcf26cc24dc7e6943234cc3cdf7943fd957cb6cc,METRICS-INGEST-01,2026-08-10
METRICS-INGEST-01,P0,analyze,metrics,摄取机制与逐类 AP50 证据,从校验 artifacts 幂等生成 metrics summary，并登记 A0/A1、C0/M1 的 person、19 类独立/宏平均、全类 AP50、delta/retention、quality 和 diagnostics。,summary 仅来自真实 artifacts；20 类顺序、单位、split 和方向正确；缺失值标 validation_gap；实验记录只写索引和证据链接。,local_cli,exp-results-ingest-local,,逐项核对实现与批准 Spec、活动参数链及证据一致,核对 MALC-off、CGR-off、no-EOT、历史 tausb_mask 回退与 claim boundary,已完成,已完成,已完成,未提交,codex,docs/research/specs/TAUSB-SIRC-MALC-CGR-MAP50-v2.md:193;research_workspace/00-实验记录.md:1,"mechanism_metrics:ingested from verified A0/A1 JSON;victim_ingest:not run because exp-results-ingest-local requires metrics/metrics.json and C0/M1 were correctly not started;validation_gaps:C0/M1 AP50,19-class metrics,poisoned_count,PSNR,LPIPS,materialized Linf;no values synthesized",TAUSB-SIRC-MALC-CGR-MAP50-v2,TAUSB-SIRC-MALC-CGR-MAP50-S0,,not_applicable,research_workspace/experiments/TAUSB-SIRC-MALC-CGR-MAP50-S0/analysis/metrics_summary.md,codex/tausb-sirc-malc-cgr-map50-v2,fcf26cc24dc7e6943234cc3cdf7943fd957cb6cc,HEN-ANALYSIS-01,2026-08-10
HEN-ANALYSIS-01,P0,analyze,analysis,执行 H→E→N 机制与 fresh-victim 分析,依据 Research Contract 比较 A0/A1 与 C0/M1 的目标下降、19 类保持、机制集中、路由可行性和质量证据，给出 PASS/FAIL/inconclusive 与最小下一步。,判断追溯到 artifact；独立检查 Success/Failure；单 seed 只称 tentative；区分 mechanism 与 fresh-victim evidence；不声称 robustness、transferability、MALC 独立因果或 SOTA。,manual,exp-analysis-hen,,逐项核对实现与批准 Spec、活动参数链及证据一致,核对 MALC-off、CGR-off、no-EOT、历史 tausb_mask 回退与 claim boundary,已完成,已完成,已完成,未提交,codex,docs/research/specs/TAUSB-SIRC-MALC-CGR-MAP50-v2.md:214;docs/research/specs/TAUSB-SIRC-MALC-CGR-MAP50-v2.md:264,outcome:mechanism FAIL and fresh-victim unavailable by design;analysis:mechanism_gate.md and HEN.md;key:norm-only calibration does not test cross-batch direction agreement or per-component CGR survival;next:one calibration-only gradient-geometry probe;claim_boundary:no AP50 robustness transferability MALC fresh-victim causality or SOTA,TAUSB-SIRC-MALC-CGR-MAP50-v2,TAUSB-SIRC-MALC-CGR-MAP50-S0,,not_applicable,research_workspace/experiments/TAUSB-SIRC-MALC-CGR-MAP50-S0/analysis/HEN.md,codex/tausb-sirc-malc-cgr-map50-v2,fcf26cc24dc7e6943234cc3cdf7943fd957cb6cc,STATE-DECISION-01,2026-08-10
STATE-DECISION-01,P0,analyze,state,形成 STATE 候选更新并交用户裁决,依据 HEN 将结果整理为 tentative、validated current truth 或废弃路径候选；用户保留是否进入 Current Best/当前真相的最终决定。,候选忠实反映单 seed、机制/UE 边界和 validation gaps；未经用户确认不提升为 Current Best；失败结果也留存避免重复试错。,manual,,,逐项核对实现与批准 Spec、活动参数链及证据一致,核对 MALC-off、CGR-off、no-EOT、历史 tausb_mask 回退与 claim boundary,进行中,已完成,未开始,未提交,codex,docs/research/specs/TAUSB-SIRC-MALC-CGR-MAP50-v2.md:214;research_workspace/STATE.md:1,depends_on:HEN-ANALYSIS-01;user_gate:STATE truth;candidate:no Current Best promotion or STATE truth change;reason:mechanism gate failed before victim evidence;user_gate:approve follow-up diagnostic Spec or stop this path,TAUSB-SIRC-MALC-CGR-MAP50-v2,TAUSB-SIRC-MALC-CGR-MAP50-S0,,not_applicable,,codex/tausb-sirc-malc-cgr-map50-v2,fcf26cc24dc7e6943234cc3cdf7943fd957cb6cc,user decision on follow-up calibration-only diagnostic Spec,2026-08-10
REVIEW-01,P0,review,review,Spec 级最终 claim/evidence 审查,重读批准 Spec、CSV、diff/commit、测试、pre-run、remote artifacts、metrics、HEN、STATE 决定和 Git 边界，审计最终交付。,输出 vision_met 或 gaps_found；普通行终态与证据一致；review.md 含工作流状态、客观结果、风险、pre-run、claim boundary 和 append-only log。,manual,mission-csv-execute,,逐项核对实现与批准 Spec、活动参数链及证据一致,核对 MALC-off、CGR-off、no-EOT、历史 tausb_mask 回退与 claim boundary,未开始,未开始,未开始,未提交,codex,docs/research/specs/TAUSB-SIRC-MALC-CGR-MAP50-v2.md:214;issues/TAUSB-SIRC-MALC-CGR-MAP50-v2.csv:1,depends_on:STATE-DECISION-01;review_kind:vision,TAUSB-SIRC-MALC-CGR-MAP50-v2,TAUSB-SIRC-MALC-CGR-MAP50-S0,,not_applicable,,codex/tausb-sirc-malc-cgr-map50-v2,,完成,2026-08-09
