id,priority,phase,area,title,description,acceptance_criteria,test_mcp,required_skills,required_mcp,review_initial_requirements,review_regression_requirements,dev_state,review_initial_state,review_regression_state,git_state,owner,refs,notes,spec_id,exp_id,run_id,remote_state,artifact_path,branch,commit_hash,next_action,updated_at
BIND-P1V0-01,P0,implement,binding,Bind exact P1 V0 and mechanism hashes into smoke and E20,After verified mechanism completion freeze the generated state and report hashes in all downstream configs and audit packets.,All downstream configs load the exact state under no-card probe and reject substitutes; mechanism diagnostics remain non-gating but visible.,local_cli,karpathy-guidelines,,Check config expected hashes equal pulled and remote files.,Check formal path still rejects the same failed gate payload.,未开始,未开始,未开始,未提交,codex,docs/research/specs/TAUSB-SDH-E2E-V0-MAP50-v1.md:89,depends_on:MECH-PULL-01;runtime_hash_binding:true,TAUSB-SDH-E2E-V0-MAP50-v1,TAUSB-SDH-E2E-V0-S0-E20,,not_applicable,,codex/tausb-sdh-lfc-cicr-cgr-nla-map50-v3,,PRERUN-SMOKE-01,2026-08-11
PRERUN-SMOKE-01,P0,review,review,Review the paired real-data integration smoke,Audit deterministic 40-person plus 160-person-free subset C0/M1 paths one-epoch victims full clean val and one wrapper.,Pass only if both arms are fresh matched and can run within one capped GPU session with auto-shutdown.,manual,pre-run-implementation-review,,Trace subset manifest through generation training evaluation metrics.,Check smoke AP is not used as efficacy evidence and no aggregate success gate runs.,未开始,未开始,未开始,未提交,codex,docs/research/specs/TAUSB-SDH-E2E-V0-MAP50-v1.md:98,depends_on:BIND-P1V0-01;hard_gate:REMOTE-SMOKE-01,TAUSB-SDH-E2E-V0-MAP50-v1,TAUSB-SDH-E2E-V0-S0-E20,,not_applicable,,codex/tausb-sdh-lfc-cicr-cgr-nla-map50-v3,,REMOTE-SMOKE-01,2026-08-11
REMOTE-SMOKE-01,P0,remote,experiment,Run paired one-epoch end-to-end smoke,Run C0 and M1 generation fresh victim and clean full-val evaluation on the deterministic real subset.,Both arms produce finite 20-class metrics checkpoint status and logs; M1 count equals 40; success or failure auto-shuts down.,remote_cli,autodl-remote-run-snippet,,Check exact state subset manifest commit and separate roots.,Check no E20 command starts and GPU bugs stop within 20 minutes.,未开始,未开始,未开始,未提交,codex,docs/research/specs/TAUSB-SDH-E2E-V0-MAP50-v1.md:98,gated_by:PRERUN-SMOKE-01;bug_guard_minutes:20;auto_shutdown:true,TAUSB-SDH-E2E-V0-MAP50-v1,TAUSB-SDH-E2E-V0-S0-E20,SMOKE-PAIR-S0-R1,not_started,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-SMOKE,codex/tausb-sdh-lfc-cicr-cgr-nla-map50-v3,,SMOKE-PULL-01,2026-08-11
SMOKE-PULL-01,P0,remote,artifacts,Pull and judge integration-smoke evidence,Pull both statuses metrics manifests logs and cost guard then judge only pipeline completeness.,All four stages per arm are auditable and finite; no efficacy threshold is applied; failures block E20.,local_and_remote_cli,autodl-remote-pull-manifest,,Check C0/M1 state and full-val metric files.,Check subset hashes match and no AP claim is made.,未开始,未开始,未开始,未提交,codex,docs/research/specs/TAUSB-SDH-E2E-V0-MAP50-v1.md:98,depends_on:REMOTE-SMOKE-01,TAUSB-SDH-E2E-V0-MAP50-v1,TAUSB-SDH-E2E-V0-S0-E20,SMOKE-PAIR-S0-R1,not_started,research_workspace/experiments/TAUSB-SDH-E2E-V0-S0-E20/remote_artifacts/smoke,codex/tausb-sdh-lfc-cicr-cgr-nla-map50-v3,,PRERUN-E20-01,2026-08-11
PRERUN-E20-01,P0,review,review,Review the paired full-VOC 20-epoch pilot,Use smoke timing to freeze C0 and M1 commands cost caps roots manifests checkpoints and recovery without changing method.,Pass requires smoke complete exact matched configs sufficient disk and two independent auto-shutdown sessions; no 200-epoch continuation.,manual,pre-run-implementation-review,,Trace full 16551 and 6095 counts through both arms.,Check cost estimate disk non-overwrite and clean-val identity.,未开始,未开始,未开始,未提交,codex,docs/research/specs/TAUSB-SDH-E2E-V0-MAP50-v1.md:110,depends_on:SMOKE-PULL-01;hard_gate:REMOTE-E20-C0-01,TAUSB-SDH-E2E-V0-MAP50-v1,TAUSB-SDH-E2E-V0-S0-E20,,not_applicable,,codex/tausb-sdh-lfc-cicr-cgr-nla-map50-v3,,REMOTE-E20-C0-01,2026-08-11
REMOTE-E20-C0-01,P0,remote,experiment,Run full-VOC C0 20-epoch victim,Materialize matched clean C0 then train and evaluate a fresh seed-0 victim.,C0 count is zero all 20 AP50 are finite 20 epochs complete and auto-shutdown occurs within reviewed cap.,remote_cli,autodl-remote-run-snippet,,Check C0 ratio zero matched encoding and exact commit.,Check no M1 starts in the same session and outputs are fresh.,未开始,未开始,未开始,未提交,codex,docs/research/specs/TAUSB-SDH-E2E-V0-MAP50-v1.md:110,gated_by:PRERUN-E20-01;arm:C0;epochs:20;auto_shutdown:true,TAUSB-SDH-E2E-V0-MAP50-v1,TAUSB-SDH-E2E-V0-S0-E20,E20-C0-S0-R1,not_started,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-E20-C0,codex/tausb-sdh-lfc-cicr-cgr-nla-map50-v3,,C0-PULL-01,2026-08-11
C0-PULL-01,P0,remote,artifacts,Pull and verify C0 metrics and status,Pull minimal C0 metrics status logs config manifest summary and checkpoint identity without victim weights.,20 epochs and clean count zero verify; all VOC20 AP50 and clean-val hashes are present.,local_and_remote_cli,autodl-remote-pull-manifest,,Check training completion and per-class metric finiteness.,Check no weights datasets or credentials are pulled.,未开始,未开始,未开始,未提交,codex,docs/research/specs/TAUSB-SDH-E2E-V0-MAP50-v1.md:110,depends_on:REMOTE-E20-C0-01,TAUSB-SDH-E2E-V0-MAP50-v1,TAUSB-SDH-E2E-V0-S0-E20,E20-C0-S0-R1,not_started,research_workspace/experiments/TAUSB-SDH-E2E-V0-S0-E20/remote_artifacts/C0,codex/tausb-sdh-lfc-cicr-cgr-nla-map50-v3,,REMOTE-E20-M1-01,2026-08-11
REMOTE-E20-M1-01,P0,remote,experiment,Run full-VOC M1 20-epoch victim,Materialize exactly 6095 person images from the frozen P1 V0 state then train and evaluate a fresh seed-0 victim.,Count budget support hashes 20 epochs and all 20 clean-val AP50 verify; run auto-shuts down within reviewed cap.,remote_cli,autodl-remote-run-snippet,,Check exact state and mechanism provenance before training.,Check separate root no C0 checkpoint reuse and no 200-epoch continuation.,未开始,未开始,未开始,未提交,codex,docs/research/specs/TAUSB-SDH-E2E-V0-MAP50-v1.md:110,gated_by:C0-PULL-01;arm:M1;epochs:20;auto_shutdown:true,TAUSB-SDH-E2E-V0-MAP50-v1,TAUSB-SDH-E2E-V0-S0-E20,E20-M1-S0-R1,not_started,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-E20-M1,codex/tausb-sdh-lfc-cicr-cgr-nla-map50-v3,,M1-PULL-01,2026-08-11
M1-PULL-01,P0,remote,artifacts,Pull and verify M1 metrics and status,Pull minimal M1 metrics status logs config manifest quality and checkpoint identity without victim weights or dataset.,20 epochs count 6095 Linf support provenance and all VOC20 AP50 verify.,local_and_remote_cli,autodl-remote-pull-manifest,,Check metrics and manifest hash chain.,Check no large artifact transfer and C0 evidence remains unchanged.,未开始,未开始,未开始,未提交,codex,docs/research/specs/TAUSB-SDH-E2E-V0-MAP50-v1.md:110,depends_on:REMOTE-E20-M1-01,TAUSB-SDH-E2E-V0-MAP50-v1,TAUSB-SDH-E2E-V0-S0-E20,E20-M1-S0-R1,not_started,research_workspace/experiments/TAUSB-SDH-E2E-V0-S0-E20/remote_artifacts/M1,codex/tausb-sdh-lfc-cicr-cgr-nla-map50-v3,,INGEST-01,2026-08-11
INGEST-01,P0,analyze,metrics,Ingest paired E20 metrics and build VOC20 comparison,Ingest C0/M1 evidence and run the explicit paired comparison with frozen directional thresholds.,Writes idempotent summaries per-class CSV/JSON and ledger links without treating 20 epochs as formal best.,local_cli,exp-results-ingest-local,,Check sources are exact pulled metrics and run identities.,Check AP directions poisoned count seed and claim status.,未开始,未开始,未开始,未提交,codex,docs/research/specs/TAUSB-SDH-E2E-V0-MAP50-v1.md:142,depends_on:C0-PULL-01|M1-PULL-01,TAUSB-SDH-E2E-V0-MAP50-v1,TAUSB-SDH-E2E-V0-S0-E20,,not_applicable,research_workspace/experiments/TAUSB-SDH-E2E-V0-S0-E20/metrics-summary.json,codex/tausb-sdh-lfc-cicr-cgr-nla-map50-v3,,HEN-ANALYSIS-01,2026-08-11
HEN-ANALYSIS-01,P0,analyze,analysis,Decide the V0 directional feasibility hypothesis,Compare exact paired metrics against Success Failure and inconclusive bands while retaining gate-failed provenance.,Reports all 20 classes target and non-target deltas quality gaps and one smallest next decision; no formal UE claim.,manual,exp-analysis-hen,,Check hypothesis and thresholds were not rewritten after AP50.,Check single-seed 20-epoch and failed-gate boundaries are explicit.,未开始,未开始,未开始,未提交,codex,docs/research/specs/TAUSB-SDH-E2E-V0-MAP50-v1.md:142,depends_on:INGEST-01,TAUSB-SDH-E2E-V0-MAP50-v1,TAUSB-SDH-E2E-V0-S0-E20,,not_applicable,research_workspace/experiments/TAUSB-SDH-E2E-V0-S0-E20/analysis/result.md,codex/tausb-sdh-lfc-cicr-cgr-nla-map50-v3,,STATE-DECISION-01,2026-08-11
STATE-DECISION-01,P0,analyze,state,Prepare V0 state candidate for user decision,Translate success failure or inconclusive result into current truth without automatically changing Current Best.,Candidate links exact evidence and requires user authority for carrier optimization 200 epochs or method promotion.,manual,,,Check candidate matches HEN and claim boundary.,Check no automatic Current Best or formal UE promotion.,未开始,未开始,未开始,未提交,codex,docs/research/specs/TAUSB-SDH-E2E-V0-MAP50-v1.md:163;research_workspace/STATE.md:1,depends_on:HEN-ANALYSIS-01;user_gate:STATE_truth,TAUSB-SDH-E2E-V0-MAP50-v1,TAUSB-SDH-E2E-V0-S0-E20,,not_applicable,research_workspace/experiments/TAUSB-SDH-E2E-V0-S0-E20/analysis/state_candidate.md,codex/tausb-sdh-lfc-cicr-cgr-nla-map50-v3,,REVIEW-01,2026-08-11
REVIEW-01,P0,review,review,Run final Spec-level claim and evidence review,Re-read Spec CSV implementation tests pre-runs artifacts paired metrics HEN state candidate and Git scope.,Outputs vision_met or gaps_found and closes only when every row and claim is truthful; failed experiments remain recorded.,manual,mission-csv-execute,,Confirm all prior rows are closed or formally blocked.,Check gate-failed provenance directional scope hashes AP signs and no 200-epoch or robustness overclaim.,未开始,未开始,未开始,未提交,codex,docs/research/specs/TAUSB-SDH-E2E-V0-MAP50-v1.md:1;issues/TAUSB-SDH-E2E-V0-MAP50-v1.csv:1,depends_on:STATE-DECISION-01;review_kind:vision,TAUSB-SDH-E2E-V0-MAP50-v1,TAUSB-SDH-E2E-V0-S0-E20,,not_applicable,issues/TAUSB-SDH-E2E-V0-MAP50-v1.review.md,codex/tausb-sdh-lfc-cicr-cgr-nla-map50-v3,,complete,2026-08-11
